time,roll,pitch,yaw
1774267021.460417,-0.07566274725687781,-0.1364055769925095,0.04226866666666258
1774267021.4779432,-0.07802872319604925,-0.13643535091743494,0.04221599999999591
1774267021.4938896,-0.07012339974753372,-0.13100428204115142,0.04236333333332924
1774267021.509847,-0.07303842900057989,-0.13306486389252437,0.042257999999995896
1774267021.5257924,-0.07296046104761382,-0.13036165697710078,0.04210533333332923
1774267021.5415504,-0.07107760406413244,-0.1366501095162346,0.042052666666662554
1774267021.5582654,-0.07107760406413244,-0.1366501095162346,0.042052666666662554
1774267021.5752578,-0.07620087923772532,-0.13404066635441797,0.04304733333332922
1774267021.5910804,-0.07610975445401108,-0.12865392027546446,0.04319466666666255
1774267021.6080048,-0.0759216647321223,-0.13385258013133292,0.04294199999999588
1774267021.6237326,-0.07412770699932518,-0.13672919583154255,0.04248933333332921
1774267021.6395557,-0.07594533277257838,-0.12660640627734815,0.04228399999999587
1774267021.6555007,-0.07652041798783799,-0.13220942237925004,0.042231333333329193
1774267021.673071,-0.07103978031899091,-0.12902001587006912,0.04177866666666252
1774267021.6893935,-0.07386850699932511,-0.1368715958315424,0.04182599999999585
1774267021.705286,-0.0737113839091162,-0.1264205615498788,0.04142066666666251
1774267021.7219403,-0.07363373922110711,-0.1316959598678195,0.04116799999999584
1774267021.7376344,-0.07515086212968222,-0.12931331407785018,0.04011533333332917
1774267021.7535825,-0.034203305583036955,-0.07562231693911142,0.050462666666662506
1774267021.7691808,0.08937364370281158,-0.02585443287188613,0.5560573333333292
1774267021.7858574,-0.0185269349274757,-0.16255748636201864,0.9786046666666625
1774267021.8014994,-0.13641925453700712,-0.2281914145369891,1.3930519999999957
1774267021.8184729,-0.09959713446726316,-0.15322617388730655,1.763899333333329
1774267021.8352287,0.053925722088626664,-0.0034909689567069746,2.7189939999999955
1774267021.8520093,-0.04076332355756706,-0.04715336932735062,3.3484413333333287
1774267021.8679364,-0.08412638934428117,-0.17674944610900922,3.997088666666662
1774267021.884196,-0.16224824127209175,-0.2416498007310434,4.636635999999996
1774267021.9252236,-0.06324370960313015,-0.2186781128549207,6.4075779999999956
1774267021.941953,-0.06324370960313015,-0.2186781128549207,6.4075779999999956
1774267021.9583554,-0.09842015785474283,-0.2216558678899504,7.159825333333329
1774267021.9751892,-0.08069550674680069,-0.1319484979105506,7.998872666666662
1774267021.9911501,-0.08441404209316962,-0.24305607941711443,9.912967333333329
1774267022.0071378,-0.2027518199854708,-0.25895826857459386,10.839714666666662
1774267022.0239687,-0.16823454116545733,-0.3311076248937762,11.675061999999995
1774267022.0397584,-0.1454439968595673,-0.31383174080561954,12.413409333333329
1774267022.0556717,-0.13031587220624732,-0.3015814309083794,13.683603999999995
1774267022.071583,-0.1139123358002585,-0.29637914533081333,14.250751333333328
1774267022.0875115,-0.1085296215579424,-0.29812854098716823,14.795598666666661
1774267022.1051211,-0.1444555409349639,-0.3011563289712479,15.282445999999995
1774267022.121062,-0.32647560238725204,-0.354454597834862,15.867340666666662
1774267022.137196,-0.14355540511489154,-0.24818309802601785,15.902487999999995
1774267022.1531248,-0.17782360520429874,-0.21221217553443325,15.830035333333328
1774267022.1694095,-0.34820527867431017,-0.24919456549261212,15.444882666666661
1774267022.1852615,-0.20720581425754261,-0.18329675322253297,13.765577333333328
1774267022.2011824,-0.2529773339094258,-0.27089927192861374,12.57892466666666
1774267022.246182,-0.29126710876226714,-0.19543524330499448,11.116371999999995
1774267022.2630408,0.09350180583680785,-0.008916034457664007,4.984161333333328
1774267022.2790265,-0.01301129651567088,-0.009335510896867183,3.8215086666666616
1774267022.2948935,-0.11658133875221871,0.007238336893012523,2.700155999999995
1774267022.3109744,-0.18047249150081798,-0.052204592841086334,1.5919033333333281
1774267022.3269708,-0.15315229839590996,0.04758471933476835,0.45025066666666147
1774267022.34302,-0.060255531590951254,0.1494786875307244,-2.261354666666672
1774267022.3593147,0.043340160000017454,0.06953509733338228,-3.6278073333333385
1774267022.3771765,0.14822666820592564,0.08276402760379907,-4.860060000000005
1774267022.3931453,-0.01469892647087569,0.09885172117882847,-6.847865333333338
1774267022.4094272,-0.1295829353516226,0.010438439247901887,-7.771718000000005
1774267022.4276834,-0.14384638229607924,-0.007172753126763437,-8.772370666666673
1774267022.4432738,-0.09351999347953383,0.03135770519498199,-9.85092333333334
1774267022.4593773,0.14996684555089504,0.2034814771266238,-11.760528666666673
1774267022.4757884,0.18050527337528693,0.1901608703968444,-12.381381333333339
1774267022.4926808,0.019009525333168187,0.1862793318626742,-12.636634000000006
1774267022.5086432,-0.008272540060481226,0.19679725169607776,-12.728286666666673
1774267022.5246263,-0.05588760333461152,0.1035592434969311,-12.614392000000006
1774267022.54083,-0.03290800655216622,0.034520169401327405,-12.399244666666673
1774267022.5575411,-0.03290800655216622,0.034520169401327405,-12.399244666666673
1774267022.5741897,0.0940593383427791,0.19598260933389963,-10.679902666666674
1774267022.5909512,-0.010178402757794622,0.07167445718615165,-9.552655333333341
1774267022.606583,-0.024879293826194776,-0.04440006588526235,-7.986908000000008
1774267022.623142,-0.004453022576683466,-0.04651184154134458,-5.904460666666674
1774267022.6396518,-0.09431638747007344,-0.04818618321524423,-1.368966000000007
1774267022.6551423,-0.12459946929036755,-0.13332185511641376,0.6768813333333266
1774267022.67237,-0.14419212212966875,-0.2391164341311457,2.2962286666666603
1774267022.6895645,-0.38875675896597733,-0.5521647031506827,3.4591759999999936
1774267022.7063646,-0.5089731795848391,-0.6134312503352911,4.32947066666666
1774267022.7237196,-0.029582830085572956,-0.17551362757553268,4.367017999999994
1774267022.7392876,0.013631277618953178,-0.14501190161769895,4.372565333333327
1774267022.756264,0.02595580320149664,-0.14863211521828218,4.366759999999994
1774267022.7722538,0.015731428048914586,-0.1430398050887189,4.364807333333327
1774267022.789868,0.02359633437208404,-0.13892006006578428,4.36315466666666
1774267022.8070147,0.027182565911282444,-0.13741077980105948,4.362801999999993
1774267022.8230462,0.030295425921578162,-0.1346107684609828,4.362696666666659
1774267022.8392925,0.029706918063594726,-0.13814733357550038,4.362943999999993
1774267022.8560402,0.0341225072274227,-0.13806848627734583,4.362891333333326
1774267022.8719316,0.0341225072274227,-0.13806848627734583,4.362891333333326
1774267022.8878818,0.030652781780218685,-0.13637418146522123,4.362985999999993
1774267022.904245,0.030454033275809256,-0.13952386744766565,4.362933333333326
1774267022.9200957,0.028006227274661108,-0.13722015395588516,4.3627806666666595
1774267022.936432,0.027888788193740174,-0.13961612571991489,4.362727999999993
1774267022.9523427,0.03628555846170449,-0.1331552644637453,4.362722666666659
1774267022.9692519,0.030504290093863934,-0.1366616221264298,4.362769999999993
1774267022.985087,0.030790560531078426,-0.13696222917061765,4.362817333333327
1774267023.000898,0.030985513230762263,-0.13431787981976562,4.36256466666666
1774267023.0165234,0.02656185627406564,-0.13636667866264124,4.362559333333327
1774267023.0333753,0.03184518421282678,-0.1389671818276272,4.36290666666666
1774267023.0488727,0.0340907444792998,-0.13962909750052577,4.3631539999999935
1774267023.064231,0.02909633139585277,-0.1324370640677606,4.363101333333327
1774267023.080574,0.028589359473211423,-0.1422911208713716,4.36284866666666
1774267023.096908,0.03151858375373699,-0.13422595654203173,4.3634433333333265
1774267023.113258,0.026046193287217495,-0.14221463132121076,4.36399066666666
1774267023.1296113,0.03151270592157844,-0.1344501284609822,4.364237999999993
1774267023.145996,0.028760805911282744,-0.13665365980105876,4.3644326666666595
1774267023.1623728,0.02601634217198877,-0.13426828001650148,4.364179999999993
1774267023.1789134,0.026198223818461305,-0.13938780328192055,4.364227333333327
1774267023.1944935,0.0260874479231325,-0.1394154145349018,4.3642746666666605
1774267023.2119994,0.0260874479231325,-0.1394154145349018,4.3642746666666605
1774267023.2279546,0.029389734085835548,-0.13444789288345751,4.364569333333327
1774267023.2434742,-0.2193544458440548,-0.6497675705514929,4.31371666666666
1774267023.259882,0.017651426991895897,-0.1148146207878993,4.2852639999999935
1774267023.2753246,-0.25592394428548576,-0.5252260139260643,4.193511333333327
1774267023.2919517,-0.5062467858999908,-0.9876908086366242,2.6426059999999936
1774267023.307657,0.6309563964817735,-0.08004934926739335,0.9088533333333271
1774267023.3232112,1.14471368105281,1.2845866312438798,0.5516006666666604
1774267023.3396754,1.2649857514350051,0.5647954678395879,0.29214799999999375
1774267023.3550887,1.4977276406533302,1.25627526235923,0.0996426666666604
1774267023.3715649,1.9643822466835097,2.3544182528066693,0.13018999999999373
1774267023.388025,2.346649967341917,3.4560525780163256,0.17083733333332707
1774267023.4035277,3.3330232231377477,4.29437260772643,0.02828466666666038
1774267023.4199407,7.515570598154315,4.1293210625395185,-0.613920666666673
1774267023.4353619,9.607759140601468,2.234862833150427,-0.8929733333333396
1774267023.4518144,10.794987538819726,0.110384665741523,-1.0677260000000062
1774267023.4672782,11.820325303919125,-1.2660343327674037,-1.0536786666666729
1774267023.4836814,12.678348155653053,-2.0342688315371844,-0.7564313333333395
1774267023.4991472,13.736835408092283,-2.509645223870176,0.06876333333332718
1774267023.5156448,14.109883946347908,-2.991641933908065,0.2297106666666605
1774267023.5321503,14.459612860114126,-3.8365932687030413,0.13415799999999384
1774267023.5487971,14.459612860114126,-3.8365932687030413,0.13415799999999384
1774267023.5643783,15.032644886898684,-6.491141484819752,-0.3016473333333395
1774267023.5808446,15.267200537429733,-8.351256852831241,-0.41340000000000615
1774267023.5964186,15.611016351373628,-9.18374254293107,-0.4340526666666728
1774267023.6128917,15.92952779890516,-9.745837941649436,-0.3969053333333395
1774267023.6284595,16.364754762522537,-11.783417346566184,-0.49031066666667283
1774267023.6455083,16.333313728209546,-13.366966598869848,-0.6943633333333394
1774267023.6622405,16.14865328323145,-14.852197231544984,-0.8870160000000061
1774267023.678743,15.82911692988686,-16.20991340396664,-1.0368686666666729
1774267023.6942592,16.090408461940356,-17.437661463330244,-1.2894740000000062
1774267023.7113523,16.266757585941278,-18.100403772215866,-1.325326666666673
1774267023.7288866,16.3237952264415,-18.792123791712996,-1.1943793333333397
1774267023.7446969,16.189449219073545,-19.583103702831078,-0.9438846666666729
1774267023.7601948,15.91530382551154,-20.149704809886718,-0.8432373333333396
1774267023.7775629,15.510456345851324,-20.529817835960667,-0.7110900000000062
1774267023.7945063,15.25238538222006,-20.70712019310067,-0.5690426666666729
1774267023.8113792,14.938792223661272,-20.274963710726162,-0.2624480000000063
1774267023.8287077,14.863030780283243,-19.596545949573475,-0.10460066666667295
1774267023.845018,14.941477388664948,-18.82059019783271,0.06994666666666038
1774267023.8609164,15.031439178938886,-18.040165551967384,0.3124939999999937
1774267023.87693,15.443896319411595,-16.921868505378534,0.9878886666666604
1774267023.8929358,15.443896319411595,-16.921868505378534,0.9878886666666604
1774267023.908863,15.813176118765579,-16.044649582254625,1.4456359999999937
1774267023.925027,16.073549731769365,-14.978690928268962,1.944783333333327
1774267023.9409933,16.84822361419852,-12.67294633139403,2.3683306666666604
1774267023.956755,17.449520590992872,-9.903009326480072,2.5973779999999937
1774267023.9732938,18.02248683890544,-7.298523188888089,2.440025333333327
1774267023.9892359,18.67337679058869,-4.556436943672905,2.05487266666666
1774267024.005392,20.565723669736613,0.7788505717278397,1.1735673333333267
1774267024.0211294,21.752422995471,3.342045964541153,0.49591466666665995
1774267024.0376217,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.054618,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.071585,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.0890398,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.1050596,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.120936,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.137003,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.1537313,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.1716132,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.187552,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.2047396,23.134078368099875,5.877267534451817,-0.36383800000000677
1774267024.220907,26.407702952529476,10.96826715945095,-2.69984333333334
1774267024.2368035,28.27503147709904,20.979667711152683,-14.795928000000007
1774267024.2523875,27.010979564202295,18.585313513000038,-15.180480666666673
1774267024.2691326,27.010979564202295,18.585313513000038,-15.180480666666673
1774267024.2849522,21.696016931000507,12.294437711740802,-13.898638666666674
1774267024.300892,20.267378203939458,9.854137637820868,-13.359591333333341
1774267024.3164682,19.534752959431657,6.7433105575421415,-12.986444000000008
1774267024.3334208,15.7182277064108,-2.377478806166666,-11.64734933333334
1774267024.3506403,15.099979354818734,-4.321598922886006,-10.266802000000006
1774267024.3672817,15.442975393101893,-5.802611190237084,-8.561854666666672
1774267024.3840098,17.437904677545333,-9.369244811793477,-5.429460000000005
1774267024.3999798,17.086279073312504,-12.647290703776473,-4.329312666666672
1774267024.4167044,16.579412847417096,-16.604697423805053,-3.7235653333333385
1774267024.4336257,17.122623676008676,-20.934509096730103,-3.1534706666666716
1774267024.4514225,18.072744018069802,-22.525066126874673,-2.7225233333333385
1774267024.4687374,18.942441695083343,-24.053319833412065,-2.212576000000005
1774267024.4851565,19.413748311824136,-25.87952582820677,-1.631128666666672
1774267024.500063,18.44435209972776,-31.40682515362433,-0.31933400000000545
1774267024.5160992,17.62915278070509,-33.63408144077701,0.09861333333332784
1774267024.5320141,17.871534110586797,-34.69161108583516,0.20196066666666118
1774267024.547947,18.72846688810736,-34.88855676055226,0.13950799999999453
1774267024.565135,20.935104324448353,-32.201903878915445,-0.0943973333333388
1774267024.5799677,22.091269585024186,-29.660731934908753,-0.5468500000000055
1774267024.6233122,25.938580157863633,-21.325650669361,-3.354608000000006
1774267024.639322,27.29721597274801,-18.766521190675633,-4.873660666666673
1774267024.6552303,29.984116660198264,-13.303264336985581,-8.458166000000006
1774267024.6711166,31.256497655524612,-10.369900864495714,-10.701118666666673
1774267024.6869333,32.38636272783535,-7.057374182533664,-13.19367133333334
1774267024.7029917,33.34164142261256,-4.096155466513352,-15.686224000000006
1774267024.7188277,34.99820186293677,-1.665743605598395,-18.17877666666667
1774267024.7346227,37.9545857803015,3.615397064491597,-23.163882000000008
1774267024.7513294,39.03945112892136,6.376129317589475,-25.469434666666675
1774267024.7681522,39.77191454609941,9.08406609475201,-27.492987333333343
1774267024.783992,40.46340518729026,11.698500413632477,-29.23424000000001
1774267024.799861,40.837704447744834,16.864344481081712,-31.957845333333346
1774267024.8158457,40.342370460375385,19.68925044036922,-32.91069800000001
1774267024.8316734,40.26882594484922,21.961915208491387,-33.692750666666676
1774267024.8486228,40.502541995262945,23.42382057960734,-34.17210333333334
1774267024.8654008,40.67904183782642,24.12051536002466,-33.964108666666675
1774267024.8813043,40.35201051034967,22.746714445135407,-33.41446133333334
1774267024.897275,39.630076841243174,20.37544266241852,-32.69741400000001
1774267024.9440823,36.60427816080192,16.20792083032639,-30.656519333333343
1774267024.9600513,36.60427816080192,16.20792083032639,-30.656519333333343
1774267024.9762073,36.569640289794435,12.686078590540054,-30.33657200000001
1774267024.9920998,35.55588687167067,6.954327823314305,-30.279724666666677
1774267025.0081546,35.54987206818992,2.1290375307069507,-28.544230000000013
1774267025.0240872,35.47670761527477,0.13909461209957485,-27.03298266666668
1774267025.0406475,34.962203881873826,-1.169770192359878,-25.562935333333346
1774267025.0577683,33.98744219685473,-2.6733737569752667,-23.38074066666668
1774267025.075174,33.866471086769714,-3.667570119868502,-22.815393333333347
1774267025.0912597,34.12415452861396,-4.004281230971295,-22.399646000000015
1774267025.1074998,34.62480503042877,-3.8564941195912485,-22.016098666666682
1774267025.1231828,35.61513381648056,-3.1071096040427886,-21.354104000000017
1774267025.1395066,35.42307963124939,-2.7230289611150034,-21.197156666666682
1774267025.156696,34.98740058871567,-2.4837729450788544,-21.15700933333335
1774267025.1736305,34.21653699036722,-2.092986495908338,-21.185762000000015
1774267025.1898682,33.25558363349639,-0.7646679808100816,-20.95396733333335
1774267025.2060227,32.977290559378204,-0.284025739414114,-20.632720000000017
1774267025.2220132,32.768626094043405,-0.21116682693345504,-20.291772666666684
1774267025.238494,32.36794289376431,-0.24128624308200752,-20.05832533333335
1774267025.254764,30.862778578064432,-0.17145525520295368,-19.896930666666684
1774267025.2709327,28.500712942879332,1.3889035070895361,-19.86328333333335
1774267025.2866971,26.1764952443704,2.352812414522714,-20.173736000000016
1774267025.3221455,21.877955939474486,2.9108447477053305,-21.54594133333335
1774267025.338089,21.944343161215205,3.0355924120157276,-22.31664666666668
1774267025.3542318,21.18311722494147,3.8381684872940625,-22.52439933333335
1774267025.3698902,21.067395391575992,3.3608440426919097,-22.58940466666668
1774267025.3859694,21.13833215999999,3.5468012490354752,-22.59265733333335
1774267025.4019234,20.98888754523371,3.364229162216864,-22.593910000000015
1774267025.417752,21.04055029619716,3.448023537189257,-22.593162666666682
1774267025.4349136,21.049916973539553,3.448866428009667,-22.593868000000015
1774267025.4508002,21.069817180848716,3.4717839347239363,-22.59402066666668
1774267025.468385,21.054894719553413,3.455417504140564,-22.592973333333347
1774267025.4846096,21.072088301831755,3.4789212576606365,-22.591826000000015
1774267025.5004237,21.08195134178019,3.5100750985347706,-22.594331333333347
1774267025.5168312,21.10494321770684,3.5181644162305603,-22.596584000000014
1774267025.5336385,21.080516572963557,3.5201985277910213,-22.602936666666682
1774267025.5505059,21.127384394688324,3.5662949107563566,-22.60968933333335
1774267025.5667467,21.131107427318334,3.5823125966522817,-22.615894666666684
1774267025.583288,21.124168369207016,3.574753658760439,-22.61474733333335
1774267025.5999384,21.132991727574225,3.5855499531655024,-22.61350000000002
1774267025.615912,21.0992942530859,3.5906597967676666,-22.617352666666687
1774267025.631689,21.125228154426072,3.582533036663861,-22.61875800000002
1774267025.6771986,21.13884175995248,3.560689301533369,-22.63731066666669
1774267025.6783905,21.170159016459362,3.583030017496383,-22.645363333333357
1774267025.6948617,21.121001914534634,3.550052318197238,-22.646321333333358
1774267025.7098458,21.159009746335162,3.54434203080261,-22.646474000000023
1774267025.7258427,21.15454466012081,3.5229555439923934,-22.64672666666669
1774267025.74195,21.152571549473187,3.51672219215593,-22.64697933333336
1774267025.7583642,21.157983147470564,3.517447138487895,-22.646632000000025
1774267025.774424,21.1478529074759,3.52459859867205,-22.64743733333336
1774267025.7906132,21.150698760023314,3.5198317198951674,-22.64789000000003
1774267025.8082995,21.149157642904697,3.512447489763281,-22.648442666666696
1774267025.824385,21.145194621236843,3.511394045679588,-22.648695333333364
1774267025.8405945,21.15034066975284,3.5232139221841843,-22.648400666666696
1774267025.8566833,21.149891326808937,3.528104027123153,-22.64845333333336
1774267025.8726459,21.15202868923525,3.525814324984867,-22.648506000000026
1774267025.8886068,21.149457687227333,3.5261332910435184,-22.647858666666693
1774267025.9048626,21.150176435082344,3.5258538480822517,-22.646864000000026
1774267025.9197273,21.1520308054697,3.5256414508496356,-22.646316666666692
1774267025.9365544,21.143830577001747,3.5254832535888,-22.64576933333336
1774267025.9535544,21.14355249787029,3.517846365922144,-22.645722000000024
1774267025.9699073,21.146348869445678,3.5208652262102276,-22.645427333333355
1774267025.9847093,21.143615537001754,3.5261757335888007,-22.64508000000002
1774267026.0016131,21.143615537001754,3.5261757335888007,-22.64508000000002
1774267026.0183156,21.14378356371776,3.528506188341528,-22.644532666666688
1774267026.0341144,21.1455771448545,3.5274217461097948,-22.64443800000002
1774267026.0501754,21.145652908707618,3.524514680185507,-22.644090666666685
1774267026.0667613,21.14281341733081,3.5242574856066677,-22.64404333333335
1774267026.0835052,21.135170473230737,3.5215026001802263,-22.644496000000018
1774267026.1005826,21.14375061651048,3.524008890861043,-22.644701333333348
1774267026.1181328,21.146403780936648,3.519224908621814,-22.644754000000013
1774267026.1349716,21.146763709752847,3.522001442184185,-22.64510666666668
1774267026.1508596,21.147141218011342,3.5268145803473123,-22.645812000000017
1774267026.167051,21.14677864658358,3.5215006215856093,-22.645564666666683
1774267026.1837943,21.144304666064208,3.5220178492061067,-22.64551733333335
1774267026.2006505,21.144379082850836,3.5296848646767645,-22.645870000000016
1774267026.2168508,21.14543063480599,3.5274417666907225,-22.645775333333347
1774267026.2341642,21.145714537330814,3.525212045606668,-22.646228000000015
1774267026.2507694,21.143263564836833,3.5226452962717563,-22.646680666666683
1774267026.267425,21.143436402332632,3.5296267227434606,-22.646986000000016
1774267026.283963,21.145885260503597,3.5223017914889017,-22.64713866666668
1774267026.3003798,21.148412013752786,3.5296283423678956,-22.647291333333346
1774267026.3166256,21.150674076226547,3.5270664841875026,-22.64704400000001
1774267026.3330927,21.150674076226547,3.5270664841875026,-22.64704400000001
1774267026.3489048,21.148494818011354,3.5268673803473134,-23.56820200000001
1774267026.3654897,21.14595537485221,3.5241588344514496,-23.568554666666678
1774267026.3815267,21.143400256270052,3.52163740675276,-23.568207333333344
1774267026.3972917,21.14849120598119,3.5220759970810525,-23.568112666666675
1774267026.413103,21.148939287227353,3.52547409104352,-23.56796533333334
1774267026.4290178,21.14931592188806,3.528047326526019,-23.567918000000006
1774267026.4452639,21.152045318623138,3.5286509154741137,-23.568170666666674
1774267026.4611106,21.152041112294118,3.5262318243670463,-23.56822333333334
1774267026.4772003,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.4929886,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.5096262,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.5259106,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.5415213,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.558609,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.5761313,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.5920799,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.6082194,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.6245995,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.6424725,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.658405,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.6751065,21.1468533365105,3.5257842508610446,-23.568376000000004
1774267026.6909819,21.14003644442276,3.523498034084529,-23.56937133333333
1774267026.706988,21.14806649046282,3.51625787842553,-23.569323999999995
1774267026.7235835,21.14806649046282,3.51625787842553,-23.569323999999995
1774267026.739874,21.143814132861337,3.5158299145528535,-23.569681999999993
1774267026.7570605,21.14606890119525,3.525856943072507,-23.56963466666666
1774267026.7729137,21.140963192479557,3.5230013560990994,-23.570187333333326
1774267026.7890077,21.151438749473225,3.515499792155932,-23.570192666666657
1774267026.8050194,21.149253218011374,3.5261585803473143,-23.57024533333332
1774267026.821112,21.146690443717798,3.5263756283415297,-23.57059799999999
1774267026.8372812,21.15380182200856,3.520774307772865,-23.570650666666655
1774267026.853158,21.148763460936685,3.5179087486218164,-23.57085599999999
1774267026.8689744,21.14817988920706,3.520391418760442,-23.570508666666655
1774267026.8846507,21.14825865801138,3.525565300347315,-23.57056133333332
1774267026.9011593,21.150537617704757,3.5176523342709394,-23.570213999999986
1774267026.9167893,21.148889382172296,3.522673553810894,-23.569719333333317
1774267026.9333959,21.148750370358286,3.5196153718937273,-23.569471999999983
1774267026.948883,21.14891161529414,3.522539802539063,-23.56932466666665
1774267026.9653406,21.151655824828495,3.5245917196658327,-23.568877333333315
1774267026.9817548,21.148891200993692,3.5264788057985763,-23.56928266666665
1774267026.9982026,21.148794289207064,3.5181866187604416,-23.569535333333317
1774267027.013646,21.146334257001797,3.520191093588802,-23.56958799999998
1774267027.030112,21.149267384854546,3.522914866109797,-23.569740666666647
1774267027.045616,21.154351480503884,3.523082381440687,-23.569793333333312
1774267027.0624127,21.149527778011386,3.5233518603473146,-23.569645999999977
1774267027.0789335,21.149527778011386,3.5233518603473146,-23.569645999999977
1774267027.095625,21.148777250358293,3.5177568118937277,-23.568803999999975
1774267027.1120913,21.14638250892328,3.5225897252949054,-23.568009333333308
1774267027.1278687,21.14854297529415,3.5198754825390632,-23.568261999999976
1774267027.144292,21.14607215951478,3.522258507595061,-23.56821466666664
1774267027.1610496,21.148417361888097,3.52228604652602,-23.56876733333331
1774267027.1765435,21.150602897704772,3.51454897427094,-23.56827266666664
1774267027.1933377,21.14814760658363,3.516985101585612,-23.568325333333306
1774267027.2098975,21.142647862515613,3.5198610240535024,-23.56837799999997
1774267027.226388,21.14283098722745,3.515037753722649,-23.568130666666637
1774267027.2430005,21.142625545336845,3.517258512407345,-23.567835999999968
1774267027.2585397,21.145157976510536,3.519784570861046,-23.568188666666636
1774267027.2750876,21.14477582184726,3.52443293801953,-23.5679413333333
1774267027.290681,21.1468270697529,3.5167211221841876,-23.56819399999997
1774267027.307369,21.138797277708758,3.5247688494921623,-23.568199333333304
1774267027.3231814,21.145985570358306,3.517032971893728,-23.56815199999997
1774267027.3389964,21.148812949114333,3.520051116925678,-23.568504666666637
1774267027.354638,21.143695389830626,3.5177715535125174,-23.568257333333303
1774267027.3713875,21.141518940151705,3.5228112305361647,-23.56820999999997
1774267027.3874757,21.14763824208476,3.5149437664047714,-23.5675153333333
1774267027.4040394,21.14763824208476,3.5149437664047714,-23.5675153333333
1774267027.4197955,21.14747350376951,3.514949850433886,-23.566667999999968
1774267027.436675,21.14756192598124,3.5179153570810553,-23.567020666666636
1774267027.4539223,21.144994701847267,3.5260303780195317,-23.5669733333333
1774267027.4711854,21.147830449207085,3.5186006987604443,-23.56742599999997
1774267027.487147,21.14566402706096,3.5143008276224403,-23.567478666666634
1774267027.5029092,21.14867383921704,3.5242674936536518,-23.567183999999965
1774267027.5195966,21.148495126583644,3.5187108615856135,-23.56683666666663
1774267027.536223,21.148955460936712,3.5161967486218186,-23.566789333333297
1774267027.5522113,21.151847083752376,3.5186383281120674,-23.566341999999963
1774267027.5679975,21.14922436920709,3.518449658760444,-23.566447333333294
1774267027.5840888,21.1468586689233,3.522907805294907,-23.566699999999962
1774267027.6007886,21.14921113529417,3.520193562539065,-23.566852666666627
1774267027.617647,21.143912252869846,3.522629003200131,-23.566905333333292
1774267027.6347232,21.148790253752846,3.524793462367899,-23.567010666666622
1774267027.6522524,21.148984824843318,3.5243961812032363,-23.56766333333329
1774267027.6689339,21.143888226381794,3.518998783801022,-23.568015999999957
1774267027.6852117,21.151601432294175,3.5190519843670485,-23.56852133333329
1774267027.701821,21.15146780686151,3.518215157320277,-23.56887399999996
1774267027.7184336,21.149149538011415,3.5211307403473158,-23.568926666666624
1774267027.734786,21.154701943478585,3.521010074456303,-23.56877933333329
1774267027.750814,21.147069900503666,3.515646111488904,-23.56808466666662
1774267027.767588,21.151864476226613,3.5208616841875053,-23.567537333333288
1774267027.7837212,21.14423163102776,3.5131479426882826,-23.566689999999955
1774267027.8042881,21.1496925887077,3.5184705201855104,-23.56664266666662
1774267027.816126,21.1496925887077,3.5184705201855104,-23.56664266666662
1774267027.8318365,21.149477951500767,3.5185956354676544,-23.566295333333287
1774267027.8490083,21.154125589577337,3.5232468035249274,-23.565947999999953
1774267027.86465,21.14664957733089,3.5185595656066715,-23.56570066666662
1774267027.8815267,21.15154868923534,3.518854324984871,-23.56500599999995
1774267027.8981931,21.146639386064283,3.5166252092061105,-23.564858666666616
1774267027.914325,21.146439857001837,3.5190118935888037,-23.564411333333283
1774267027.9299948,21.149456216914267,3.5163486470024794,-23.56396399999995
1774267027.9468827,21.15218256831015,3.5163091589678723,-23.56356933333328
1774267027.9644861,21.152367155082434,3.5185012080822555,-23.563221999999946
1774267027.9802344,21.15000917691427,3.515793127002479,-23.56327466666661
1774267027.9962263,21.147931980503678,3.5157571514889048,-23.563379999999942
1774267028.0124223,21.15302874798603,3.5156357649546703,-23.56373266666661
1774267028.0289092,21.150925951494756,3.521189732523511,-23.563685333333275
1774267028.0463974,21.14839470050368,3.515940511488905,-23.56373799999994
1774267028.062435,21.151703295294187,3.5183996425390647,-23.56364333333327
